transaction_id,transaction_amount,transaction_hour,distance_from_home_km,failed_auth_count_24h,is_fraud
37043,7.34,15,12.52,1,0
37044,34.78,13,13.46,0,0
37045,93.53,12,17.72,0,0
37046,73.88,5,17.41,0,0
37047,33.79,17,10.9,0,0
37048,16.15,23,16.74,0,0
37049,16.98,14,8.18,0,0
37050,205.0,13,21.5,0,0
37051,32.9,18,7.51,0,0
37052,9.31,8,20.21,0,0
37053,14.43,12,9.4,0,0
37054,19.44,21,8.2,0,0
37055,28.93,21,26.69,0,0
37056,16.77,19,21.28,0,0
37057,22.75,19,721.4,0,0
37058,41.63,6,44.67,0,0
37059,39.75,17,7.1,0,0
37060,8.02,9,16.74,0,0
37061,14.1,13,3.07,0,0
37062,48.2,3,21.32,0,0
37063,11.4,6,34.43,0,0
37064,23.7,19,4.47,2,0
37065,34.79,22,795.92,0,0
37066,54.64,4,13.28,0,0
37067,18.49,14,30.57,0,0
37068,39.78,15,5.43,0,0
37069,8.18,16,13.74,0,0
37070,21.32,11,8.87,0,0
37071,37.27,7,3.43,0,0
37072,14.4,14,10.41,0,0
37073,14.82,12,808.62,0,0
37074,35.76,20,46.69,0,0
37075,43.63,10,15.38,0,0
37076,40.53,15,15.92,1,0
37077,5.04,22,5.65,0,0
37078,21.67,7,15.91,0,0
37079,31.25,9,5.04,0,0
37080,20.65,14,3.99,0,0
37081,15.2,7,4.49,0,0
37082,24.77,15,21.59,1,0
37083,36.41,9,31.18,0,0
37084,89.93,8,14.16,0,0
37085,51.31,16,12.42,0,0
37086,25.46,3,49.1,0,0
37087,93.4,14,10.58,1,0
37088,32.94,6,11.78,0,0
37089,43.23,13,2.29,0,0
37090,22.74,13,5.73,0,0
37091,8.85,14,22.92,0,0
37092,26.46,18,23.22,0,0
37093,9.5,16,7.06,1,0
37094,48.19,13,18.39,0,0
37095,14.96,14,817.13,1,0
37096,36.29,12,513.85,1,0
37097,45.11,18,13.21,0,0
37098,9.68,6,32.68,0,0
37099,72.21,7,2.37,0,0
37100,116.52,18,38.58,0,0
37101,41.18,17,1.43,0,0
37102,54.93,19,11.53,0,0
37103,13.33,9,2.19,0,0
37104,19.46,18,21.98,0,0
37105,15.33,23,9.99,0,0
37106,10.27,5,29.15,0,0
37107,11.38,23,30.21,0,0
37108,30.57,14,4.82,0,0
37109,22.43,10,43.24,1,0
37110,38.56,18,900.58,0,0
37111,42.13,5,33.03,0,0
37112,19.41,10,3.42,0,0
37113,32.35,15,18.92,0,0
37114,10.9,12,35.61,0,0
37115,51.92,9,13.23,0,0
37116,52.53,18,9.76,1,0
37117,7.0,22,10.58,0,0
37118,19.94,18,18.14,1,0
37119,9.04,14,10.51,0,0
37120,44.77,15,6.29,0,0
37121,61.45,7,10.26,0,0
37122,26.26,6,25.29,0,0
37123,12.42,12,9.78,0,0
37124,50.56,23,14.71,0,0
37125,149.72,19,34.16,0,0
37126,72.45,16,22.43,0,0
37127,30.77,14,5.12,0,0
37128,77.66,13,16.32,0,0
37129,60.44,10,3.78,1,0
37130,10.25,20,22.89,0,0
37131,13.0,8,4.96,0,0
37132,230.92,10,18.29,0,0
37133,23.22,17,14.41,0,0
37134,72.01,8,16.71,0,0
37135,22.63,0,21.61,0,0
37136,23.17,11,5.15,0,0
37137,10.57,8,33.24,0,0
37138,9.06,17,13.92,0,0
37139,32.19,20,12.94,0,0
37140,19.34,12,12.29,0,0
37141,17.6,15,6.65,0,0
37142,70.77,9,29.76,1,0
37143,43.46,22,32.13,0,0
37144,98.73,10,12.48,0,0
37145,24.15,23,16.96,0,0
37146,55.18,15,5.01,0,0
37147,52.01,13,12.72,0,0
37148,24.16,15,9.15,0,0
37149,15.94,6,14.51,0,0
37150,34.82,11,27.55,0,0
37151,20.8,4,4.59,0,0
37152,24.56,7,23.68,0,0
37153,20.66,1,5.61,0,0
37154,21.4,8,19.58,0,0
37155,24.52,16,545.07,0,0
37156,102.41,14,10.17,0,0
37157,19.64,23,65.88,0,0
37158,24.68,19,578.36,0,0
37159,25.89,6,7.2,0,0
37160,14.74,19,32.24,0,0
37161,28.26,19,3.87,0,0
37162,30.37,19,18.74,1,0
37163,25.18,21,11.69,0,0
37164,11.86,20,49.41,0,0
37165,71.43,18,8.08,1,0
37166,74.14,9,3.69,0,0
37167,80.31,14,10.89,0,0
37168,12.02,16,16.68,0,0
37169,7.83,17,10.58,0,0
37170,134.3,14,6.91,1,0
37171,29.15,8,13.55,0,0
37172,22.36,19,19.72,0,0
37173,41.24,14,14.48,0,0
37174,19.89,15,6.17,0,0
37175,16.76,17,18.51,0,0
37176,9.32,19,8.99,0,0
37177,19.11,23,1.17,0,0
37178,62.61,7,12.81,0,0
37179,36.21,10,10.31,0,0
37180,14.89,3,9.14,0,0
37181,8.81,22,12.71,0,0
37182,26.08,7,12.7,0,0
37183,53.31,8,8.3,0,0
37184,11.1,18,9.21,0,0
37185,37.65,15,9.61,0,0
37186,43.19,9,9.99,0,0
37187,17.5,23,18.66,0,0
37188,16.52,8,9.44,0,0
37189,57.56,1,30.86,0,0
37190,17.33,17,19.63,0,0
37191,50.64,10,26.4,0,0
37192,75.8,9,12.71,0,0
37193,61.76,12,9.03,0,0
37194,9.4,23,12.69,0,0
37195,14.86,14,3.76,0,0
37196,3.82,11,308.78,1,0
37197,11.06,16,5.77,0,0
37198,25.77,8,16.43,0,0
37199,21.63,13,6.74,1,0
37200,86.89,13,5.43,0,0
37201,30.4,15,26.05,0,0
37202,44.74,17,9.44,0,0
37203,36.12,20,28.91,0,0
37204,17.45,19,6.28,0,0
37205,21.34,16,367.37,0,0
37206,22.16,20,27.94,0,0
37207,13.15,9,10.03,0,0
37208,27.1,20,8.72,1,0
37209,70.54,3,16.03,0,0
37210,15.64,6,17.87,0,0
37211,83.24,23,10.81,0,0
37212,17.56,16,1284.12,0,0
37213,16.54,18,27.24,0,0
37214,86.77,22,8.37,0,0
37215,25.41,8,1246.82,0,0
37216,14.68,11,6.26,0,0
37217,18.07,8,25.28,0,0
37218,14.33,12,5.35,1,0
37219,25.79,7,70.89,0,0
37220,5.61,15,24.68,0,0
37221,36.56,14,5.14,0,0
37222,59.17,16,23.19,0,0
37223,102.01,17,19.34,0,0
37224,14.74,13,28.41,0,0
37225,20.22,10,16.0,0,0
37226,15.69,9,7.74,0,0
37227,130.48,15,15.99,0,0
37228,69.78,11,1.77,0,0
37229,34.62,18,15.57,0,0
37230,22.85,6,7.12,0,0
37231,30.34,6,14.39,0,0
37232,9.25,23,15.3,0,0
37233,13.24,10,34.53,0,0
37234,11.71,11,12.85,0,0
37235,10.28,15,12.38,1,0
37236,42.07,10,23.21,0,0
37237,38.18,6,24.51,0,0
37238,9.61,15,11.57,0,0
37239,29.22,11,30.49,0,0
37240,55.21,23,9.2,0,0
37241,27.32,15,5.76,0,0
37242,45.43,14,640.56,0,0
37243,64.96,18,16.26,0,0
37244,27.95,15,19.93,0,0
37245,21.43,12,8.72,1,0
37246,10.47,16,310.14,0,0
37247,26.28,10,13.39,0,0
37248,26.91,13,12.83,0,0
37249,50.78,23,9.79,0,0
37250,78.03,11,17.06,0,0
37251,10.94,11,15.11,0,0
37252,12.71,13,15.47,0,0
37253,8.05,12,9.17,0,0
37254,28.52,21,22.93,0,0
37255,47.94,20,34.36,1,0
37256,9.07,18,24.67,0,0
37257,5.56,20,14.65,0,0
37258,32.69,13,17.9,0,0
37259,10.01,16,4.71,0,0
37260,11.67,7,0.37,0,0
37261,31.56,10,13.23,0,0
37262,21.61,15,26.38,0,0
37263,34.17,7,15.43,1,0
37264,36.66,22,15.58,1,0
37265,50.43,17,10.83,0,0
37266,17.27,17,29.06,0,0
37267,30.34,11,3.75,0,0
37268,83.08,4,1.37,0,0
37269,25.59,14,10.47,0,0
37270,16.36,3,25.39,1,0
37271,30.39,18,1.04,0,0
37272,109.81,9,1.1,0,0
37273,46.37,17,5.33,0,0
37274,14.02,20,7.1,0,0
37275,32.9,13,11.24,0,0
37276,24.01,15,16.59,0,0
37277,13.57,23,8.65,0,0
37278,10.25,7,54.58,0,0
37279,24.14,16,2.41,0,0
37280,65.41,1,20.13,1,0
37281,891.48,23,1409.95,0,1
37282,22.04,9,3.88,0,0
37283,39.99,6,23.24,0,0
37284,10.78,8,9.83,0,0
37285,21.65,10,17.24,0,0
37286,19.96,18,15.22,0,0
37287,5.23,14,8.61,6,1
37288,54.73,9,8.13,0,0
37289,30.49,19,14.51,0,0
37290,27.76,17,9.52,0,0
37291,35.28,12,1.32,0,0
37292,29.39,13,10.76,0,0
37293,42.51,19,18.29,0,0
37294,151.61,23,1.17,6,1
37295,17.94,11,9.6,0,0
37296,16.97,20,5.6,0,0
37297,29.97,8,11.42,0,0
37298,36.09,18,24.23,0,0
37299,28.78,19,17.96,0,0
37300,12.53,18,28.03,0,0
37301,24.63,12,10.29,0,0
37302,58.27,17,21.65,0,0
37303,27.59,11,39.66,0,0
37304,36.65,8,7.92,0,0
37305,49.85,13,8.8,0,0
37306,9.78,16,10.87,0,0
37307,20.65,7,15.66,0,0
37308,73.09,14,14.83,0,0
37309,28.01,8,221.84,0,0
37310,33.99,11,13.26,0,0
37311,46.69,20,4.61,0,0
37312,131.28,15,17.97,0,0
37313,49.81,21,28.55,0,0
37314,28.7,4,411.45,0,0
37315,24.7,16,25.89,0,0
37316,51.38,23,1.49,0,0
37317,38.87,18,2.74,0,0
37318,49.49,22,20.42,0,0
37319,22.79,14,23.64,0,0
37320,36.66,18,20.13,0,0
37321,7.8,13,15.14,0,0
37322,19.85,7,7.94,0,0
37323,47.17,16,422.94,0,0
37324,16.06,11,2.11,0,0
37325,50.23,14,1.95,0,0
37326,44.4,17,27.13,0,0
37327,34.06,12,34.5,0,0
37328,16.04,7,24.89,0,0
37329,27.02,4,42.48,0,0
37330,32.12,8,17.53,0,0
37331,36.83,16,9.91,0,0
37332,20.09,7,4.39,0,0
37333,18.65,11,9.87,0,0
37334,132.58,12,805.38,1,0
37335,15.75,13,6.65,0,0
37336,87.38,10,1.57,0,0
37337,18.62,18,4.06,1,0
37338,36.99,9,1.46,0,0
37339,54.46,15,4.92,0,0
37340,36.61,18,18.16,0,0
37341,23.52,15,7.4,0,0
37342,62.77,11,14.23,0,0
37343,60.52,5,6.13,0,0
37344,48.96,10,14.38,0,0
37345,27.45,8,19.58,0,0
37346,52.17,13,7.83,0,0
37347,39.29,21,18.78,0,0
37348,100.34,6,11.45,0,0
37349,15.07,11,26.3,0,0
37350,34.03,15,34.44,0,0
37351,32.13,10,5.77,0,0
37352,37.22,5,1.72,0,0
37353,25.07,6,1.9,0,0
37354,17.61,13,18.74,0,0
37355,51.13,20,1.4,0,0
37356,7.8,18,24.86,0,0
37357,62.54,23,28.42,0,0
37358,30.94,22,4.59,0,0
37359,32.85,13,8.27,0,0
37360,12.43,18,14.01,0,0
37361,39.6,13,4.62,0,0
37362,24.58,14,7.53,0,0
37363,227.65,11,25.94,0,0
37364,65.68,11,4.98,0,0
37365,11.55,23,1155.89,1,0
37366,16.69,15,40.5,0,0
37367,47.94,22,8.16,0,0
37368,46.83,21,20.76,0,0
37369,44.3,23,27.51,0,0
37370,41.94,15,17.52,0,0
37371,23.03,19,6.94,0,0
37372,70.14,19,4.53,0,0
37373,25.26,15,23.26,0,0
37374,36.19,21,18.58,0,0
37375,13.0,21,9.33,0,0
37376,37.7,13,2.03,0,0
37377,23.2,3,5.66,0,0
37378,69.67,12,16.38,0,0
37379,91.95,7,20.03,0,0
37380,21.56,15,1.4,0,0
37381,115.44,8,14.06,0,0
37382,15.75,12,9.09,0,0
37383,40.69,9,26.5,0,0
37384,23.36,20,16.97,0,0
37385,24.09,6,16.24,0,0
37386,173.12,11,4.55,0,0
37387,27.7,5,0.4,0,0
37388,32.65,9,10.77,0,0
37389,67.98,9,14.81,0,0
37390,114.78,18,0.45,0,0
37391,50.19,6,59.5,0,0
37392,26.55,17,13.74,0,0
37393,45.78,21,731.02,0,0
37394,12.69,4,9.51,0,0
37395,62.94,18,7.16,0,0
37396,75.15,23,25.1,0,0
37397,13.06,18,17.82,0,0
37398,41.92,18,8.44,0,0
37399,48.4,19,28.98,0,0
37400,32.07,13,3.29,1,0
37401,123.74,8,878.77,0,0
37402,27.05,21,15.56,0,0
37403,19.91,15,25.52,0,0
37404,16.91,10,293.14,0,0
37405,17.04,17,42.67,0,0
37406,17.43,18,13.18,0,0
37407,46.8,10,15.21,0,0
37408,28.13,9,6.7,0,0
37409,16.47,23,37.93,0,0
37410,15.71,12,22.06,0,0
37411,89.51,23,7.01,0,0
37412,119.65,12,10.46,0,0
37413,12.7,16,19.48,0,0
37414,20.51,10,13.95,1,0
37415,51.74,9,9.33,0,0
37416,25.45,22,5.44,1,0
37417,15.15,15,30.66,0,0
37418,126.83,16,5.59,0,0
37419,18.0,15,7.48,0,0
37420,22.75,16,31.11,0,0
37421,76.75,15,11.07,0,0
37422,165.85,19,23.58,1,0
37423,19.61,22,26.21,0,0
37424,2.9,7,9.87,1,0
37425,105.96,8,15.76,0,0
37426,84.21,20,13.71,0,0
37427,26.01,16,18.56,0,0
37428,2.72,15,3.54,0,0
37429,18.45,10,27.08,1,0
37430,63.46,20,2.15,0,0
37431,15.28,17,4.21,0,0
37432,50.0,15,32.06,0,0
37433,40.63,6,6.58,0,0
37434,42.09,10,21.7,0,0
37435,18.7,18,1.6,0,0
37436,7.89,18,2.39,0,0
37437,18.08,22,34.78,1,0
37438,126.66,1,1.63,3,1
37439,11.37,14,12.96,0,0
37440,47.81,11,12.12,0,0
37441,43.69,6,45.13,0,0
37442,8.09,20,23.99,0,0
37443,37.54,19,22.86,0,0
37444,16.36,17,59.64,0,0
37445,74.03,20,11.6,0,0
37446,32.03,11,3.2,0,0
37447,40.42,9,9.04,0,0
37448,15.25,15,3.37,0,0
37449,21.61,10,4.67,0,0
37450,29.98,7,12.05,0,0
37451,34.17,14,13.7,0,0
37452,33.33,8,46.49,0,0
37453,19.84,6,4.18,0,0
37454,42.15,9,14.52,0,0
37455,18.95,6,23.24,0,0
37456,26.21,6,16.86,0,0
37457,21.63,15,14.74,0,0
37458,34.03,12,23.7,0,0
37459,87.59,12,0.5,0,0
37460,44.61,18,10.01,0,0
37461,18.84,19,16.38,0,0
37462,21.53,17,34.06,0,0
37463,51.5,16,6.02,0,0
37464,67.29,5,5.33,0,0
37465,24.5,12,40.9,0,0
37466,49.19,14,30.42,0,0
37467,45.06,8,2.67,0,0
37468,32.03,10,883.19,0,0
37469,19.34,10,0.79,0,0
37470,23.35,11,11.61,0,0
37471,9.72,9,17.68,0,0
37472,79.71,17,571.66,0,0
37473,15.27,17,1069.08,1,0
37474,20.69,8,35.2,0,0
37475,42.95,12,9.2,1,0
37476,36.0,21,10.68,0,0
37477,40.97,18,17.8,0,0
37478,11.19,18,9.15,0,0
37479,21.03,19,14.0,0,0
37480,38.56,17,4.04,0,0
37481,9.1,18,13.02,0,0
37482,24.16,18,312.15,0,0
37483,69.64,13,22.79,0,0
37484,128.95,16,41.97,0,0
37485,73.68,7,5.12,0,0
37486,2.91,15,39.39,0,0
37487,41.83,8,12.6,0,0
37488,26.75,15,30.54,0,0
37489,40.42,18,50.32,0,0
37490,23.16,17,39.38,0,0
37491,33.54,15,16.51,0,0
37492,43.24,13,19.86,0,0
37493,52.52,12,0.54,0,0
37494,19.73,12,20.78,0,0
37495,48.02,16,33.56,0,0
37496,34.78,20,32.07,0,0
37497,23.95,14,25.24,0,0
37498,97.71,21,13.91,0,0
37499,16.64,18,23.68,0,0
37500,94.04,9,6.04,0,0
37501,19.17,9,15.18,0,0
37502,54.64,15,12.83,0,0
37503,36.06,9,22.36,0,0
37504,18.18,10,17.85,0,0
37505,91.14,17,19.73,0,0
37506,54.84,14,5.64,0,0
37507,24.53,19,24.2,0,0
37508,28.78,23,3.83,0,0
37509,9.01,9,12.85,0,0
37510,22.24,14,16.64,0,0
37511,39.73,13,189.05,0,0
37512,47.9,6,29.62,1,0
37513,36.28,20,12.42,0,0
37514,49.73,17,2.13,0,0
37515,31.9,11,16.85,0,0
37516,21.16,18,27.61,0,0
37517,130.74,19,5.14,0,0
37518,17.11,9,30.17,0,0
37519,8.34,6,9.32,0,0
37520,76.27,20,16.58,0,0
37521,5.97,8,26.76,0,0
37522,10.59,21,808.12,4,1
37523,43.42,11,9.71,1,0
37524,77.5,6,5.32,0,0
37525,31.79,13,625.93,1,0
37526,16.78,1,1262.18,0,0
37527,33.38,11,7.96,0,0
37528,21.72,23,9.04,0,0
37529,52.19,16,18.48,0,0
37530,9.5,11,509.56,0,0
37531,10.2,12,831.42,0,0
37532,9.51,9,13.06,0,0
37533,11.78,16,26.54,0,0
37534,130.83,3,19.08,0,0
37535,30.14,6,6.5,1,0
37536,22.89,12,3.04,0,0
37537,22.86,17,16.96,1,0
37538,18.84,6,32.26,0,0
37539,42.31,15,20.9,0,0
37540,38.89,19,7.16,0,0
37541,41.43,20,10.16,0,0
37542,12.14,12,1.8,0,0
37543,45.16,7,15.02,0,0
37544,17.25,16,6.3,0,0
37545,103.07,10,20.0,1,0
37546,66.27,15,12.33,0,0
37547,43.99,15,20.93,0,0
37548,57.8,19,10.49,0,0
37549,24.76,15,8.49,0,0
37550,159.9,14,1.96,0,0
37551,19.01,18,13.49,0,0
37552,120.42,20,17.61,0,0
37553,42.35,10,1013.7,0,0
37554,20.12,21,2.3,0,0
37555,32.74,8,9.04,0,0
37556,28.88,18,8.16,0,0
37557,37.8,10,12.73,0,0
37558,55.83,17,13.05,0,0
37559,31.67,14,13.08,0,0
37560,151.32,12,8.19,0,0
37561,11.23,7,15.99,0,0
37562,107.25,20,2.76,0,0
37563,86.4,18,28.74,1,0
37564,29.68,14,17.38,0,0
37565,74.59,11,2.6,0,0
37566,61.33,7,1703.42,0,0
37567,13.67,13,8.88,0,0
37568,19.7,7,20.62,0,0
37569,37.04,18,12.52,0,0
37570,27.14,7,21.18,0,0
37571,33.38,23,1.11,0,0
37572,24.99,16,2.58,0,0
37573,29.21,11,2.94,0,0
37574,46.28,7,10.92,0,0
37575,39.65,16,12.42,0,0
37576,70.0,16,9.11,0,0
37577,36.48,6,5.23,0,0
37578,26.41,18,12.47,0,0
37579,22.26,9,24.94,0,0
37580,36.41,15,22.75,0,0
37581,9.94,19,17.74,0,0
37582,12.94,19,27.57,0,0
37583,30.05,11,7.54,0,0
37584,27.31,16,13.34,0,0
37585,48.73,21,9.32,0,0
37586,6.89,15,18.55,0,0
37587,41.1,8,6.56,0,0
37588,41.94,19,3.97,0,0
37589,20.34,4,13.37,0,0
37590,11.02,17,8.89,0,0
37591,33.41,17,5.32,0,0
37592,17.98,6,14.08,0,0
37593,17.61,9,15.64,0,0
37594,15.3,13,4.73,0,0
37595,23.98,7,14.16,0,0
37596,33.61,14,7.71,0,0
37597,11.37,20,11.88,0,0
37598,19.24,10,3.46,0,0
37599,59.13,9,15.89,0,0
37600,24.18,10,3.89,0,0
37601,505.88,2,7.57,0,0
37602,16.94,11,15.35,1,0
37603,59.52,17,10.32,0,0
37604,30.87,14,8.65,0,0
37605,4.79,10,9.18,0,0
37606,25.51,12,14.95,0,0
37607,25.58,9,11.76,0,0
37608,50.43,11,8.28,0,0
37609,64.36,19,9.32,0,0
37610,33.55,7,9.28,0,0
37611,30.88,18,3.15,0,0
37612,21.5,22,3.63,0,0
37613,19.62,18,10.18,0,0
37614,80.64,11,34.03,1,0
37615,89.27,11,19.42,0,0
37616,59.01,21,8.42,0,0
37617,17.48,6,5.98,0,0
37618,55.15,23,3.85,0,0
37619,84.43,12,21.61,0,0
37620,87.17,13,36.48,0,0
37621,5.05,20,0.4,6,1
37622,43.56,9,9.43,0,0
37623,26.1,6,7.73,1,0
37624,21.56,16,2.15,0,0
37625,54.52,2,2.29,0,0
37626,29.4,14,1251.9,0,0
37627,28.47,19,10.18,0,0
37628,45.56,5,10.94,0,0
37629,28.26,3,30.47,0,0
37630,34.04,23,18.71,0,0
37631,36.15,15,72.09,0,0
37632,51.17,17,11.84,0,0
37633,27.48,3,8.26,0,0
37634,17.73,20,2.69,0,0
37635,25.11,15,27.62,0,0
37636,66.52,3,9.66,0,0
37637,28.68,5,24.7,0,0
37638,48.5,12,13.15,0,0
37639,24.84,23,4.97,1,0
37640,73.55,7,15.46,0,0
37641,40.05,9,20.77,0,0
37642,18.5,19,10.12,0,0
37643,38.45,6,1678.0,0,0
37644,34.32,9,30.47,0,0
37645,24.06,22,56.02,0,0
37646,61.57,22,1.72,0,0
37647,22.92,9,18.87,0,0
37648,26.93,7,6.13,0,0
37649,98.35,18,13.2,1,0
37650,16.25,7,9.53,1,0
37651,36.09,19,7.78,0,0
37652,12.75,7,26.85,0,0
37653,242.54,12,21.68,0,0
37654,32.35,7,29.43,0,0
37655,15.01,17,3.98,0,0
37656,39.77,10,3.34,0,0
37657,22.39,6,20.01,0,0
37658,11.25,7,6.25,0,0
37659,42.74,19,24.89,0,0
37660,62.1,4,30.25,0,0
37661,22.94,13,8.58,0,0
37662,14.44,11,7.97,0,0
37663,143.1,2,25.81,4,1
37664,61.96,5,8.99,0,0
37665,26.2,12,15.42,0,0
37666,11.14,14,33.47,0,0
37667,28.68,19,3.82,0,0
37668,17.67,6,25.43,0,0
37669,38.91,23,14.85,0,0
37670,24.18,13,35.44,0,0
37671,24.18,14,6.11,0,0
37672,52.48,6,40.49,0,0
37673,87.57,17,11.34,0,0
37674,55.82,14,10.31,0,0
37675,18.73,13,20.46,0,0
37676,27.75,16,899.27,0,0
37677,12.81,17,301.56,0,0
37678,4.47,22,8.6,14,1
37679,170.11,3,7.75,0,0
37680,69.12,7,12.11,0,0
37681,21.23,7,16.46,0,0
37682,15.6,9,10.82,1,0
37683,9.78,11,5.31,0,0
37684,45.68,13,61.41,0,0
37685,69.2,11,14.33,0,0
37686,78.62,20,7.39,0,0
37687,7.21,4,6.64,0,0
37688,14.31,18,23.23,0,0
37689,18.71,12,2.67,0,0
37690,135.27,18,8.85,0,0
37691,25.61,15,22.8,0,0
37692,15.24,23,7.94,0,0
37693,8.86,9,4.78,0,0
37694,8.73,7,6.74,0,0
37695,29.13,0,797.26,0,0
37696,29.72,15,47.33,0,0
37697,221.48,23,29.31,0,0
37698,20.56,17,20.9,0,0
37699,28.07,11,18.52,0,0
37700,24.47,19,13.44,0,0
37701,33.41,6,11.7,0,0
37702,55.5,9,32.23,0,0
37703,27.71,5,7.22,0,0
37704,43.9,21,17.81,0,0
37705,20.29,11,4.6,0,0
37706,43.45,5,20.1,0,0
37707,21.78,16,1.03,0,0
37708,33.97,11,13.7,0,0
37709,22.01,13,13.38,0,0
37710,28.21,9,17.52,0,0
37711,31.35,16,1.71,0,0
37712,23.58,6,7.32,0,0
37713,10.44,13,5.07,0,0
37714,10.71,21,10.15,0,0
37715,22.91,18,5.56,0,0
37716,17.55,0,43.44,0,0
37717,38.19,11,16.25,0,0
37718,37.65,4,7.62,0,0
37719,31.79,18,23.15,0,0
37720,21.43,3,31.58,0,0
37721,42.27,17,6.95,0,0
37722,19.5,19,1169.79,1,0
37723,78.42,14,2.72,0,0
37724,27.49,9,3.42,0,0
37725,130.91,11,0.92,0,0
37726,23.3,7,15.92,0,0
37727,39.64,3,18.16,1,0
37728,15.88,13,1580.22,0,0
37729,6.23,18,4.6,0,0
37730,64.98,8,523.11,0,0
37731,37.56,16,10.1,0,0
37732,18.59,14,1.44,0,0
37733,5.85,14,16.34,0,0
37734,16.88,16,1.6,0,0
37735,15.71,4,9.84,0,0
37736,94.95,22,2.06,0,0
37737,12.43,18,22.94,0,0
37738,22.35,7,19.11,0,0
37739,100.25,14,19.59,0,0
37740,38.2,6,26.38,0,0
37741,17.32,15,18.74,0,0
37742,20.0,11,3.98,0,0
37743,73.74,19,11.02,0,0
37744,40.66,9,8.25,0,0
37745,72.75,9,4.82,0,0
37746,40.29,10,6.5,0,0
37747,35.79,17,4.94,0,0
37748,18.71,13,12.72,0,0
37749,71.56,8,13.63,0,0
37750,15.65,11,3.07,0,0
37751,25.92,21,8.57,0,0
37752,37.95,19,16.32,0,0
37753,70.3,9,23.83,0,0
37754,31.54,9,1.2,0,0
37755,20.86,11,21.85,0,0
37756,37.84,9,7.48,0,0
37757,20.68,21,20.05,0,0
37758,99.58,9,34.71,0,0
37759,28.44,12,12.31,0,0
37760,33.29,17,29.96,0,0
37761,18.99,15,16.14,0,0
37762,53.48,9,16.55,0,0
37763,7.57,21,1216.48,0,0
37764,16.65,16,6.13,0,0
37765,21.41,8,37.34,0,0
37766,54.47,12,26.29,0,0
37767,40.38,7,4.69,0,0
37768,55.47,17,3.37,1,0
37769,62.09,16,11.26,0,0
37770,71.27,3,11.51,0,0
37771,34.23,17,3.07,0,0
37772,25.73,17,6.29,0,0
37773,65.95,19,4.23,0,0
37774,101.04,11,3.91,0,0
37775,29.77,10,18.24,0,0
37776,59.84,9,8.99,0,0
37777,51.88,16,11.63,0,0
37778,132.43,22,7.68,0,0
37779,47.01,6,29.28,0,0
37780,40.71,14,2.41,0,0
37781,34.94,8,3.71,0,0
37782,39.97,14,29.06,0,0
37783,33.85,2,1714.33,0,1
37784,53.09,17,5.83,0,0
37785,7.39,11,6.5,1,0
37786,23.08,12,12.21,0,0
37787,19.22,7,0.17,0,0
37788,23.89,8,6.38,0,0
37789,8.67,15,13.73,0,0
37790,25.96,18,10.09,0,0
37791,68.98,16,4.48,0,0
37792,12.14,17,7.53,0,0
37793,60.93,17,5.96,0,0
37794,28.91,14,4.67,0,0
37795,24.62,15,8.98,0,0
37796,38.26,16,4.14,0,0
37797,40.33,14,17.6,0,0
37798,110.16,6,12.51,0,0
37799,53.72,6,8.11,0,0
37800,22.0,23,10.17,0,0
37801,28.89,11,20.86,0,0
37802,19.79,12,8.18,0,0
37803,14.87,12,21.03,0,0
37804,28.54,20,11.41,0,0
37805,25.2,10,14.55,0,0
37806,17.61,12,8.84,0,0
37807,25.32,22,25.43,0,0
37808,23.64,21,0.58,0,0
37809,94.16,16,14.61,0,0
37810,39.16,11,7.88,0,0
37811,88.17,18,8.82,0,0
37812,99.9,22,18.93,0,0
37813,14.48,14,23.19,0,0
37814,69.36,13,725.49,0,0
37815,18.85,11,11.87,0,0
37816,39.89,4,29.63,1,0
37817,27.38,20,4.66,0,0
37818,24.33,16,38.89,0,0
37819,36.43,14,36.4,0,0
37820,123.86,9,16.04,0,0
37821,85.99,3,18.17,0,0
37822,44.89,10,22.2,0,0
37823,48.75,21,13.05,0,0
37824,30.11,1,10.19,0,0
37825,172.57,12,28.33,0,0
37826,33.45,11,10.5,0,0
37827,50.19,22,17.84,0,0
37828,25.25,20,53.77,0,0
37829,16.03,16,4.3,0,0
37830,13.15,14,11.05,0,0
37831,27.36,9,11.58,0,0
37832,37.58,17,26.65,1,0
37833,37.11,5,18.95,0,0
37834,74.07,17,15.74,0,0
37835,27.47,18,8.43,0,0
37836,23.03,5,10.71,0,0
37837,12.83,7,5.3,0,0
37838,38.97,16,12.85,1,0
37839,43.94,17,27.18,0,0
37840,69.64,19,11.56,0,0
37841,17.19,20,31.79,0,0
37842,19.96,15,4.1,0,0
37843,76.48,20,34.79,0,0
37844,83.93,19,14.23,0,0
37845,52.52,22,8.04,0,0
37846,92.65,9,11.39,0,0
37847,46.87,18,25.11,0,0
37848,8.23,14,40.83,0,0
37849,49.51,13,675.11,0,0
37850,64.0,19,21.59,0,0
37851,17.23,8,8.96,0,0
37852,23.71,13,4.42,0,0
37853,52.19,19,1.34,0,0
37854,56.98,18,4.14,0,0
37855,5.68,17,2.75,0,0
37856,38.06,11,7.47,0,0
37857,17.25,18,464.73,1,0
37858,25.4,13,20.13,0,0
37859,7.59,13,15.94,0,0
37860,18.59,17,7.31,0,0
37861,7.73,18,6.89,0,0
37862,15.86,19,4.92,0,0
